file,line_no,id,speaker,trans,category,arc,episode
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,5,4001044080011,めぐる＆円香＆雛菜,…………,283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,6,4001044080020,めぐる,"我之前也说过的
我不介意哦，制作人！",283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,11,4001044080060,めぐる,"没错！
虽说有点可惜，但也有这样不得已的情况呢",283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,12,4001044080070,めぐる,大家都是这么说的,283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,23,4001044080120,めぐる,诶嘿嘿,283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,24,4001044080130,めぐる,"因为那是为了有朝一日
而进行的练习！",283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,25,4001044080140,めぐる,对吗，制作人,283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,35,4001044080190,めぐる,啊，嗯！,283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,36,4001044080200,めぐる,啊——！　是朝日！,283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,42,4001044080260,めぐる,"我觉得很好哦！
朝日也参加的话大家也会很高兴的",283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
283活动剧情/#２８３をひろげよう/エンディング-REPLY PARTY.csv,43,4001044080270,めぐる,而且，“好玩”这一点是不会错的！,283活动剧情,#２８３をひろげよう,エンディング-REPLY PARTY
